file,author1,author2,time1,time2
ActivityIndicatorView.podspec,Daniil Manin,Alisa Mylnikova,2020-10-08 12:11:48+07:00,2020-10-08 12:19:18+07:00
README.md,Alisa Mylnikova,Dmitry Shipinev,2020-03-23 17:36:26+07:00,2020-03-24 00:14:51+07:00
Source/ActivityIndicatorView.swift,Alisa Mylnikova,Brendan Kirchner,2020-03-23 17:36:26+07:00,2020-03-23 15:43:41-04:00
